Neighborhood,Year,Section,Description,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Count
"Elliott                       ",2020,3802(d)(1)(i),"DUI - Controlled Substance - Schedule I",1,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott                       ",2020,3802(d)(2),"DUI - Drug - Impaired Ability",0,0,0,0,0,0,0,0,0,2,0,0,2
"Elliott                       ",2023,3802(a)(1),"DUI - General Impairment",0,0,2,0,0,0,0,0,0,0,0,0,2
"Elliott                       ",2022,3802(a)(1),"DUI - General Impairment",2,2,6,1,2,0,0,0,2,0,2,0,17
"Elliott                       ",2021,3802(a)(1),"DUI - General Impairment",0,0,2,4,4,0,0,2,0,4,0,2,18
"Elliott                       ",2020,3802(a)(1),"DUI - General Impairment",1,2,0,0,1,0,0,0,4,1,0,2,11
"Elliott                       ",2021,3802(b),"DUI - High Rate of Alchol - BAC >=.10% <.16%",0,0,0,0,2,0,0,2,0,0,0,0,4
"Elliott                       ",2022,3802(c),"DUI - Highest Rate of Alcohol - BAC >= .16%",0,0,6,0,0,0,0,0,0,0,2,0,8
"Elliott                       ",2021,3802(c),"DUI - Highest Rate of Alcohol - BAC >= .16%",0,0,2,1,2,0,0,0,0,0,0,2,7
"Elliott                       ",2020,3802(c),"DUI - Highest Rate of Alcohol - BAC >= .16%",0,0,0,0,0,0,0,0,0,0,0,1,1
"Elliott                       ",2021,3802(e),"DUI - Minors - BAC >=.02%",0,0,0,0,0,0,0,0,0,2,0,0,2
"Elliott                       ",2023,3744,"Duty to Give Information and Render Aid",0,1,0,0,0,0,0,0,0,0,0,0,1
"Elliott                       ",2022,3744,"Duty to Give Information and Render Aid",0,0,0,0,0,0,0,1,0,0,0,0,1
"Elliott                       ",2023,4304(a)(1),"Endangering Welfare of Children - Course of Conduct Enhanced",0,0,0,1,0,0,0,0,0,0,0,0,1
"Elliott                       ",2022,4304(a)(1),"Endangering Welfare of Children - Course of Conduct Enhanced",0,2,0,0,0,1,0,1,0,3,0,0,7
"Elliott                       ",2021,4304(a)(1),"Endangering Welfare of Children - Course of Conduct Enhanced",0,1,0,1,0,0,2,0,0,0,0,0,4
"Elliott                       ",2021,5121,Escape.,0,2,0,0,0,0,0,0,0,0,0,0,2
"Elliott                       ",2022,2710,"Ethnic Intimidation.",0,0,0,0,0,1,0,0,0,0,0,0,1
"Elliott                       ",2021,2710,"Ethnic Intimidation.",0,0,0,0,0,0,1,0,0,0,0,0,1
"Elliott                       ",2020,4523,"Exhaust Systems, Mufflers and Noise Control.",0,0,0,0,0,0,0,0,2,0,0,0,2
"Elliott                       ",2022,9015,"Failure To Appear/Arrest on Attachment Order",0,0,0,0,3,0,0,0,0,1,0,0,4
"Elliott                       ",2021,9015,"Failure To Appear/Arrest on Attachment Order",1,0,1,2,0,0,0,0,0,0,1,0,5
"Elliott                       ",2020,9015,"Failure To Appear/Arrest on Attachment Order",0,0,0,0,0,0,0,1,2,2,3,0,8
"Elliott                       ",2022,4915,"Failure to Comply with Megans Law",0,0,0,0,0,1,0,0,1,0,0,0,2
"Elliott                       ",2021,4915,"Failure to Comply with Megans Law",0,0,0,0,0,0,0,2,0,0,0,0,2
"Elliott                       ",2020,4915,"Failure to Comply with Megans Law",0,0,0,0,0,0,1,0,0,0,0,0,1
"Elliott                       ",2021,4905,"False Alarms to Agencies of Public Safety.",0,0,0,0,0,1,0,0,0,0,0,0,1
"Elliott                       ",2020,4905,"False Alarms to Agencies of Public Safety.",0,0,2,0,2,0,0,0,0,0,0,0,4
"Elliott                       ",2022,4914,"False Identification to Law Enforcement Authorities",0,0,0,0,0,0,2,0,0,0,0,0,2
"Elliott                       ",2021,4914,"False Identification to Law Enforcement Authorities",0,0,0,0,0,2,0,0,0,0,0,0,2
"Elliott                       ",2020,4914,"False Identification to Law Enforcement Authorities",3,0,2,0,0,0,0,0,0,0,0,0,5
"Elliott                       ",2021,2903,"False Imprisonment.",0,0,0,0,1,0,0,1,0,0,0,0,2
"Elliott                       ",2020,2903,"False Imprisonment.",1,0,0,0,0,0,0,0,0,1,0,0,2
"Elliott                       ",2022,4906,"False Reports to Law Enforcement Authorities.",0,0,1,0,0,0,1,0,2,0,0,0,4
"Elliott                       ",2021,4906,"False Reports to Law Enforcement Authorities.",0,0,0,0,0,1,0,0,0,0,0,0,1
"Elliott                       ",2020,4906,"False Reports to Law Enforcement Authorities.",0,0,0,0,0,1,1,0,1,0,0,0,3
"Elliott                       ",2022,6106,"Firearms not to be Carried without a License.",0,2,0,0,0,4,0,2,0,0,1,1,10
"Elliott                       ",2021,6106,"Firearms not to be Carried without a License.",0,0,1,1,2,0,2,0,0,0,2,0,8
"Elliott                       ",2022,3733,"Fleeing or Attempting to Elude Police Officer",0,0,0,0,0,0,2,0,0,0,0,0,2
"Elliott                       ",2021,3733,"Fleeing or Attempting to Elude Police Officer",0,0,0,0,2,0,0,0,0,0,0,0,2
"Elliott                       ",2022,3310,"Following Too Closely.",0,0,0,0,0,0,0,1,0,0,0,0,1
"Elliott                       ",2021,4101,Forgery.,0,0,0,1,0,0,0,0,0,0,0,0,1
"Elliott                       ",2020,4101,Forgery.,0,1,0,0,0,0,0,0,0,0,0,0,1
"Elliott                       ",2021,9017,"Found Drugs",0,0,0,0,0,0,0,0,1,1,0,0,2
"Elliott                       ",2022,9489,"Found Property",0,0,0,0,0,0,2,1,1,0,0,0,4
"Elliott                       ",2021,9489,"Found Property",0,0,0,0,1,0,0,1,1,0,1,0,4
"Elliott                       ",2020,9489,"Found Property",0,1,2,0,1,0,0,0,0,0,0,0,4
"Elliott                       ",2022,4303,"General Lighting Requirements.",0,0,2,0,0,2,2,0,0,0,0,0,6
"Elliott                       ",2020,4303,"General Lighting Requirements.",0,3,1,0,0,0,0,2,0,0,0,0,6
"Elliott                       ",2023,9130,"Graffiti Investigation",0,0,1,0,0,0,0,0,0,0,0,0,1
"Elliott                       ",2021,9130,"Graffiti Investigation",0,0,0,1,1,0,0,0,0,0,0,0,2
"Elliott                       ",2022,2709.A3,"HARASSMENT - COURSE OF CONDUCT W/NO LEGIT. PURPOSE",0,0,0,0,0,0,0,1,0,0,0,0,1
"Elliott                       ",2023,2709,"Harassment (Non-Specific)",0,0,0,1,0,0,0,0,0,0,0,0,1
"Elliott                       ",2022,2709,"Harassment (Non-Specific)",0,1,0,2,0,0,1,0,0,0,0,1,5
"Elliott                       ",2021,2709,"Harassment (Non-Specific)",1,0,0,0,1,0,1,0,0,1,0,1,5
"Elliott                       ",2020,2709,"Harassment (Non-Specific)",1,1,0,1,0,0,0,0,1,1,0,0,5
"Elliott                       ",2021,2709(a)(2),"Harassment by Following Person in Public Place(s)",0,0,0,0,0,1,0,0,0,0,0,0,1
"Elliott                       ",2022,2709(a)(1),"Harassment by Physical Contact, or Attempts or Threats",0,0,1,0,0,3,0,3,1,0,0,0,8
"Elliott                       ",2021,2709(a)(1),"Harassment by Physical Contact, or Attempts or Threats",0,0,0,0,1,2,7,0,3,1,1,0,15
"Elliott                       ",2020,2709(a)(1),"Harassment by Physical Contact, or Attempts or Threats",0,0,4,0,3,2,2,0,0,1,1,1,14
"Elliott                       ",2020,2709(a)(4),"Harassment Communicates Prohibited Acts",1,0,0,0,1,0,0,0,0,0,0,0,2
"Elliott                       ",2022,2709(a)(5),"Harassment Communicates Repeatedly in Anonymous Manner",0,0,1,0,0,0,0,0,0,0,0,0,1
"Elliott                       ",2021,2709(a)(5),"Harassment Communicates Repeatedly in Anonymous Manner",0,0,0,0,1,1,0,0,0,0,0,0,2
"Elliott                       ",2023,2709(a)(3),"Harassment No Legitimate Purpose",0,0,1,0,0,0,0,0,0,0,0,0,1
"Elliott                       ",2022,2709(a)(3),"Harassment No Legitimate Purpose",0,0,0,0,0,0,0,2,0,0,0,0,2
"Elliott                       ",2021,2709(a)(3),"Harassment No Legitimate Purpose",0,0,0,0,0,0,0,1,0,0,0,0,1
"Elliott                       ",2020,2709(a)(3),"Harassment No Legitimate Purpose",0,0,0,0,0,0,0,1,0,0,0,1,2
"Elliott                       ",2023,2709(a),Harassment.,0,0,2,0,0,0,0,0,0,0,0,0,2
"Elliott                       ",2022,2709(a),Harassment.,1,1,0,1,0,0,0,1,0,1,1,0,6
"Elliott                       ",2021,2709(a),Harassment.,0,0,0,1,1,0,1,0,0,0,0,0,3
"Elliott                       ",2020,2709(a),Harassment.,0,0,0,0,1,1,2,0,0,1,1,0,6
"Elliott                       ",2021,7741,"Head Lamps and Tail Lamps",0,0,1,0,0,0,0,0,0,0,0,0,1
"Elliott                       ",2022,4120,"Identity Theft",0,2,0,0,0,0,0,0,0,0,0,0,2
"Elliott                       ",2021,4120,"Identity Theft",0,0,2,0,0,0,0,2,1,0,0,0,5
"Elliott                       ",2020,4120,"Identity Theft",0,1,0,0,0,0,0,1,0,0,0,0,2
"Elliott                       ",2022,3746,"Immediate Notice of Accident to Police Department",0,0,0,0,0,0,0,1,0,0,0,0,1
"Elliott                       ",2021,3746,"Immediate Notice of Accident to Police Department",0,0,0,0,0,1,0,0,0,0,0,0,1
"Elliott                       ",2021,4912,"Impersonating a Public Servant.",0,0,0,0,1,0,0,0,0,0,0,0,1
"Elliott                       ",2023,9093,"Indirect Criminal Contempt",3,0,0,0,0,0,0,0,0,0,0,0,3
"Elliott                       ",2022,9093,"Indirect Criminal Contempt",2,1,0,0,1,0,0,0,0,0,0,0,4
"Elliott                       ",2021,9093,"Indirect Criminal Contempt",0,0,2,1,2,4,0,0,0,0,0,0,9
"Elliott                       ",2020,9093,"Indirect Criminal Contempt",0,0,0,0,2,0,0,0,0,0,0,1,3
"Elliott                       ",2020,3305,"Injuring or Tampering with Fire Apparatus",0,0,0,0,0,0,1,0,0,0,0,0,1
"Elliott                       ",2022,4952,"Intimidation of Witnesses or Victims",0,0,0,0,0,1,0,2,0,0,0,0,3
"Elliott                       ",2021,4952,"Intimidation of Witnesses or Victims",0,0,0,0,0,1,0,0,0,0,0,0,1
"Elliott                       ",2022,7507.1,"Invasion Privacy - Victim Full or Part Nude",0,0,0,0,0,0,0,2,0,0,0,0,2
"Elliott                       ",2023,2901,Kidnapping.,1,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott                       ",2020,2901,Kidnapping.,0,0,0,0,0,0,0,0,0,1,0,0,1
"Elliott                       ",2021,3306,"Limitations on Driving on Left Side of Roadway.",0,0,0,1,0,0,0,0,0,0,0,0,1
"Elliott                       ",2020,0292,"Located Runaway - not Reported Missing",0,0,0,0,0,1,0,0,0,0,0,0,1
"Elliott                       ",2020,5506,"Loitering and Prowling at Night",1,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott                       ",2022,9504,"Lost Property",0,0,0,0,0,1,0,0,0,0,0,0,1
"Elliott                       ",2021,9504,"Lost Property",0,0,0,0,0,0,0,1,0,0,0,0,1
"Elliott                       ",2020,9504,"Lost Property",1,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott                       ",2020,13(a)(31)(i),"Marijuana - Possess Small Amt for Personal Use",0,0,0,0,0,2,0,0,0,0,0,0,2
"Elliott                       ",2022,13(a)(31),"Marijuana: Possession Small Amount",0,0,0,0,0,0,0,3,0,2,0,0,5
"Elliott                       ",2021,13(a)(31),"Marijuana: Possession Small Amount",2,2,1,1,1,0,0,0,0,0,0,0,7
"Elliott                       ",2020,13(a)(31),"Marijuana: Possession Small Amount",0,2,0,0,0,0,2,4,1,0,0,0,9
"Elliott                       ",2023,9123,"Miscellaneous Fire Other Investigation to Continue",0,0,1,1,0,0,0,0,0,0,0,0,2
"Elliott                       ",2021,9123,"Miscellaneous Fire Other Investigation to Continue",1,0,0,0,1,2,0,0,0,0,1,1,6
"Elliott                       ",2020,9123,"Miscellaneous Fire Other Investigation to Continue",0,0,0,1,0,0,1,0,0,1,0,0,3
"Elliott                       ",2022,9129,"Miscellaneous Investigation",1,1,1,1,0,0,0,1,0,0,0,0,5
"Elliott                       ",2021,9129,"Miscellaneous Investigation",0,0,0,1,0,0,1,0,0,0,0,0,2
"Elliott                       ",2020,9129,"Miscellaneous Investigation",0,0,0,0,0,0,0,0,0,0,0,1,1
"Elliott                       ",2023,029,"Missing Juvenile",1,1,0,0,0,0,0,0,0,0,0,0,2
"Elliott                       ",2022,029,"Missing Juvenile",1,1,1,0,0,1,2,0,0,0,3,1,10
"Elliott                       ",2021,029,"Missing Juvenile",2,0,0,0,0,1,1,0,0,1,1,0,6
"Elliott                       ",2020,029,"Missing Juvenile",0,1,1,0,0,0,0,0,0,0,1,2,5
"Elliott                       ",2023,9490,"Missing Persons (18 and Over)",1,1,0,0,0,0,0,0,0,0,0,0,2
"Elliott                       ",2022,9490,"Missing Persons (18 and Over)",0,0,0,1,0,0,1,0,0,0,0,0,2
"Elliott                       ",2021,9490,"Missing Persons (18 and Over)",0,0,0,1,0,0,0,0,0,0,0,0,1
"Elliott                       ",2020,9490,"Missing Persons (18 and Over)",0,0,0,0,1,0,0,0,0,0,0,0,1
"Elliott                       ",2022,5532(a)(1),"Neglect of Animals - Neglect of Animals, Sustenance/Water, Bodily Injury ",0,0,0,0,0,0,0,0,0,0,0,1,1
"Elliott                       ",2022,9012,"Non-Violent Domestic",0,1,0,0,0,0,0,0,1,0,0,1,3
"Elliott                       ",2021,9012,"Non-Violent Domestic",0,0,0,0,0,1,0,0,0,1,0,0,2
"Elliott                       ",2020,9012,"Non-Violent Domestic",0,1,0,0,0,0,0,0,0,0,0,0,1
"Elliott                       ",2021,3102,"Obedience to Authorized Persons Directing Traffic.",0,0,0,0,3,0,0,0,0,0,0,0,3
"Elliott                       ",2023,3111,"Obedience to Traffic-Control Devices.",0,0,2,0,0,0,0,0,0,0,0,0,2
"Elliott                       ",2021,3111,"Obedience to Traffic-Control Devices.",0,0,1,0,0,0,0,0,0,0,0,0,1
"Elliott                       ",2022,5101,"Obstructing Admin. of Law",0,0,0,1,0,0,0,0,0,0,0,0,1
"Elliott                       ",2020,5101,"Obstructing Admin. of Law",0,0,0,0,0,2,0,0,0,0,0,0,2
"Elliott                       ",2020,5112,"Obstructing Emergency Services",0,0,0,0,0,2,0,0,0,2,0,0,4
"Elliott                       ",2020,5507,"Obstructing Highways and Passages.",0,0,0,0,0,0,0,0,0,2,0,0,2
"Elliott                       ",2023,9998,Overdose,1,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott                       ",2022,9998,Overdose,0,1,1,0,1,0,0,0,0,0,0,0,3
"Elliott                       ",2021,9998,Overdose,1,0,0,3,0,1,0,0,0,0,1,0,6
"Elliott                       ",2020,9998,Overdose,0,0,0,0,0,1,0,0,0,0,0,0,1
"Elliott                       ",2022,9997,"Overdose Death",0,1,0,0,0,0,0,0,0,0,0,0,1
"Elliott                       ",2020,9997,"Overdose Death",0,0,0,0,0,0,0,0,0,0,1,0,1
"Elliott                       ",2021,3303,"Overtaking Vehicle on the Left.",0,0,0,1,0,0,0,0,0,0,0,0,1
"Elliott                       ",2023,13(a)(32),"Paraphernalia - Use or Possession",2,0,0,0,0,0,0,0,0,0,0,0,2
"Elliott                       ",2022,13(a)(32),"Paraphernalia - Use or Possession",0,0,0,0,0,0,0,0,2,4,0,0,6
"Elliott                       ",2021,13(a)(32),"Paraphernalia - Use or Possession",0,1,2,0,0,0,2,0,0,0,0,0,5
"Elliott                       ",2020,13(a)(32),"Paraphernalia - Use or Possession",0,0,0,2,1,2,0,4,0,2,0,1,12
"Elliott                       ",2022,4302,"Periods for Requiring Lighted Lamps.",0,0,0,0,2,0,0,0,0,0,0,0,2
"Elliott                       ",2021,4302,"Periods for Requiring Lighted Lamps.",0,0,0,0,0,0,0,0,0,2,0,0,2
"Elliott                       ",2020,6105(c)(9),"Persons Not To Possess Use Manuf, Control Firearm",0,0,0,0,0,2,0,0,0,1,0,0,3
"Elliott                       ",2023,6105(a)(1),"Persons not to possess, use, manufacture, control, sell or transfer firearms: Former convict enumerated in subsection (b)",0,2,0,0,0,0,0,0,0,0,0,0,2
"Elliott                       ",2022,6105(a)(1),"Persons not to possess, use, manufacture, control, sell or transfer firearms: Former convict enumerated in subsection (b)",0,0,0,0,0,2,1,0,0,0,1,0,4
"Elliott                       ",2021,6105(a)(1),"Persons not to possess, use, manufacture, control, sell or transfer firearms: Former convict enumerated in subsection (b)",0,0,0,0,2,0,2,0,0,0,0,0,4
"Elliott                       ",2023,9994,"PFA Service",1,0,3,0,0,0,0,0,0,0,0,0,4
"Elliott                       ",2022,9994,"PFA Service",0,0,0,0,0,0,1,1,0,2,0,0,4
"Elliott                       ",2020,9994,"PFA Service",0,0,0,0,0,0,0,0,0,0,1,0,1
"Elliott                       ",2023,9993,"PFA Service with Weapons Supplement",0,1,1,0,0,0,0,0,0,0,0,0,2
"Elliott                       ",2022,9993,"PFA Service with Weapons Supplement",0,0,0,0,0,1,0,0,0,0,0,0,1
"Elliott                       ",2021,9993,"PFA Service with Weapons Supplement",0,0,0,0,0,1,0,0,0,0,0,0,1
"Elliott                       ",2020,9993,"PFA Service with Weapons Supplement",1,0,0,0,0,1,1,0,0,0,1,0,4
"Elliott                       ",2022,9502,"Police Pursuit",0,0,0,0,0,0,0,0,0,1,0,0,1
"Elliott                       ",2022,6110.1,"Possesion of Firearm by Minor",0,0,0,0,0,0,1,0,0,0,0,0,1
"Elliott                       ",2022,6110.2,"Possesion of Firearm with Altered Mfg. Number",0,0,0,0,0,2,0,0,0,0,0,0,2
"Elliott                       ",2021,6110.2,"Possesion of Firearm with Altered Mfg. Number",0,0,0,0,2,0,2,0,0,0,0,0,4
"Elliott                       ",2023,627.02(b)(i),"Possessing a small amount of marijuana",0,1,0,0,0,0,0,0,0,0,0,0,1
"Elliott                       ",2022,627.02(b)(i),"Possessing a small amount of marijuana",0,0,0,2,1,0,0,0,0,0,0,0,3
"Elliott                       ",2021,627.02(b)(i),"Possessing a small amount of marijuana",3,0,1,1,0,0,0,0,0,0,0,0,5
"Elliott                       ",2020,627.02(b)(i),"Possessing a small amount of marijuana",0,1,3,0,0,0,0,0,1,0,0,0,5
"Elliott                       ",2022,907,"Possessing Instruments of Crime.",0,0,0,0,0,0,2,0,0,0,0,1,3
"Elliott                       ",2021,907,"Possessing Instruments of Crime.",0,0,1,0,1,0,0,0,0,0,0,0,2
"Elliott                       ",2020,907,"Possessing Instruments of Crime.",0,0,0,0,2,0,2,1,2,0,0,0,7
"Elliott                       ",2023,13(a)(16),"Possession of Controlled Substance",2,0,0,0,0,0,0,0,0,0,0,0,2
"Elliott                       ",2022,13(a)(16),"Possession of Controlled Substance",0,0,0,0,0,0,0,0,2,2,0,0,4
"Elliott                       ",2021,13(a)(16),"Possession of Controlled Substance",4,2,0,0,0,0,2,0,0,0,0,0,8
"Elliott                       ",2020,13(a)(16),"Possession of Controlled Substance",1,0,0,2,1,2,0,4,2,0,0,0,12
"Elliott                       ",2022,13(a)(30),"Possession w/ Intent to Del. Controlled Substance",0,0,0,0,0,0,0,0,0,2,0,0,2
"Elliott                       ",2021,13(a)(30),"Possession w/ Intent to Del. Controlled Substance",0,1,0,0,0,0,2,0,0,0,0,0,3
"Elliott                       ",2020,13(a)(30),"Possession w/ Intent to Del. Controlled Substance",0,0,0,2,0,0,0,0,0,0,0,0,2
"Elliott                       ",2022,13(a)(33)(i),"Possession with Intent to Del. - Under 18",0,0,0,0,0,0,1,0,0,0,0,0,1
"Elliott                       ",2021,9125,"Possible  Stolen Car Recovered",0,0,0,0,0,0,1,0,0,0,0,0,1
"Elliott                       ",2023,3213,"Prohibited Acts.",0,0,0,2,0,0,0,0,0,0,0,0,2
"Elliott                       ",2022,908,"Prohibited Offensive Weapons.",0,2,0,0,0,0,0,0,0,0,0,0,2
"Elliott                       ",2020,908,"Prohibited Offensive Weapons.",0,0,0,0,0,0,0,2,2,0,0,0,4
"Elliott                       ",2022,3353,"Prohibitions in Specified Places.",0,0,0,0,0,0,0,0,0,0,0,1,1
"Elliott                       ",2021,3353,"Prohibitions in Specified Places.",0,0,0,0,2,0,0,0,0,0,0,0,2
"Elliott                       ",2022,1785,"Proof of Financial Responsibility Following Accident.",0,0,0,0,0,0,0,1,0,0,0,0,1
"Elliott                       ",2021,1785,"Proof of Financial Responsibility Following Accident.",0,0,0,0,0,1,0,0,0,0,0,0,1
"Elliott                       ",2020,1785,"Proof of Financial Responsibility Following Accident.",0,0,0,0,0,0,1,0,0,0,0,0,1
"Elliott                       ",2022,2707,"Propulsion of Missiles",0,0,0,0,0,0,0,0,1,0,0,0,1
"Elliott                       ",2020,2707,"Propulsion of Missiles",1,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott                       ",2023,5505,"Public Drunkenness",0,1,0,1,0,0,0,0,0,0,0,0,2
"Elliott                       ",2022,5505,"Public Drunkenness",0,0,0,0,0,0,0,0,0,1,0,0,1
"Elliott                       ",2022,3925,"Receiving Stolen Property.",0,0,0,0,0,0,1,4,0,0,0,0,5
"Elliott                       ",2021,3925,"Receiving Stolen Property.",0,0,0,2,0,0,2,0,0,0,0,0,4
"Elliott                       ",2020,3925,"Receiving Stolen Property.",0,0,0,0,0,4,0,0,0,0,0,0,4
"Elliott                       ",2022,3736,"Reckless Driving",0,0,0,0,0,0,2,0,0,0,2,0,4
"Elliott                       ",2021,3736,"Reckless Driving",0,0,2,1,3,0,1,0,0,0,0,2,9
"Elliott                       ",2020,3736,"Reckless Driving",0,1,0,0,0,0,1,0,0,0,0,2,4
"Elliott                       ",2022,2705,"Recklessly Endangering Another Person.",0,0,0,0,0,3,1,2,2,0,0,0,8
"Elliott                       ",2021,2705,"Recklessly Endangering Another Person.",0,0,4,1,2,0,0,0,0,0,2,0,9
"Elliott                       ",2020,2705,"Recklessly Endangering Another Person.",0,0,0,0,3,2,0,2,2,3,0,2,14
"Elliott                       ",2021,9090,"Recovered Firearm",0,0,1,0,0,0,0,0,0,0,0,0,1
"Elliott                       ",2022,9094,"Recovered Stolen Vehicle (OUTSIDE CITY)",0,0,0,0,1,0,0,0,0,0,0,0,1
"Elliott                       ",2022,1301,"Registration and Certificate of Title Required.",0,0,0,0,1,0,1,2,0,0,0,0,4
"Elliott                       ",2021,1301,"Registration and Certificate of Title Required.",1,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott                       ",2020,1301,"Registration and Certificate of Title Required.",0,1,0,0,0,0,0,2,0,0,0,0,3
